customer_id,gender,age,married,number_of_dependents,city,zip_code,latitude,longitude,population,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,churn_reason,age_group
4631-OACRM,Male,78,No,0,Lake Forest,92630,33.644849,-117.684254,59176,0,15,No offer,Yes,17.23,No,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,1156.1,0.0,0.0,258.45,1414.55,1.0,Churned,Yes,74.0,3621.0,Competitor,Competitor offered higher download speeds,Senior Citizen
3755-JBMNH,Male,78,Yes,0,Huntington Beach,92648,33.679659,-118.016195,42663,1,16,No offer,Yes,45.9,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.8,1167.8,0.0,0.0,734.4,1902.2,1.0,Churned,Yes,86.0,3327.0,Competitor,Competitor offered more data,Senior Citizen
6345-ULYRW,Male,68,Yes,0,Laguna Beach,92651,33.570023,-117.773669,25206,1,44,No offer,Yes,24.62,Yes,Yes,Cable,14,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,88.4,3912.9,0.0,0.0,1083.28,4996.18,3.0,Churned,Yes,91.0,2674.0,Competitor,Competitor made better offer,Senior Citizen
0013-EXCHZ,Female,75,Yes,0,Camarillo,93010,34.227846,-119.079903,42853,3,3,No offer,Yes,7.38,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.9,267.4,0.0,0.0,22.14,289.54,1.0,Churned,Yes,68.0,3464.0,Dissatisfaction,Network reliability,Senior Citizen
5550-VFRLC,Female,70,No,0,Moorpark,93021,34.312945,-118.858169,32984,0,1,No offer,Yes,43.45,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0.0,40.0,43.45,153.3,1.0,Churned,Yes,68.0,5056.0,Dissatisfaction,Limited range of services,Senior Citizen
2657-ALMWY,Female,65,Yes,0,Simi Valley,93065,34.269449,-118.768471,64802,1,26,Offer C,Yes,18.26,No,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.95,2169.75,0.0,0.0,474.7600000000001,2644.51,3.0,Churned,Yes,75.0,4316.0,Price,Price too high,Senior Citizen
6284-AHOOQ,Male,71,No,0,Avenal,93204,35.916943,-120.129921,14697,0,22,No offer,Yes,46.11,Yes,Yes,Fiber Optic,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.5,1910.6,0.0,0.0,1014.42,2925.02,1.0,Churned,Yes,71.0,5014.0,Other,Don't know,Senior Citizen
2460-FPSYH,Female,72,No,0,Exeter,93221,36.301689,-119.018233,13333,0,40,No offer,No,0.0,No,Yes,Cable,6,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.8,2109.35,0.0,80.0,0.0,2189.35,1.0,Churned,Yes,90.0,4272.0,Attitude,Attitude of support person,Senior Citizen
5028-HTLJB,Male,69,No,0,New Cuyama,93254,34.956577,-119.750142,798,0,1,Offer E,Yes,19.87,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0.0,19.87,39.92,1.0,Churned,Yes,91.0,3491.0,Price,Long distance charges,Senior Citizen
0875-CABNR,Female,70,No,0,San Luis Obispo,93401,35.233745,-120.626442,27047,0,10,No offer,Yes,16.85,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0.0,0.0,168.5,1034.05,3.0,Churned,Yes,94.0,3320.0,Attitude,Attitude of support person,Senior Citizen
6982-UQZLY,Female,80,Yes,0,Los Alamos,93440,34.758699,-120.275839,1328,1,1,Offer E,Yes,22.86,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.85,20.85,0.0,0.0,22.86,43.71,3.0,Churned,Yes,90.0,3817.0,Attitude,Attitude of support person,Senior Citizen
0193-ESZXP,Female,73,Yes,0,Oceano,93445,35.059695,-120.604741,7435,1,58,No offer,Yes,16.94,No,Yes,Fiber Optic,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0.0,982.52,7188.02,1.0,Churned,Yes,91.0,5067.0,Attitude,Attitude of support person,Senior Citizen
4369-HTUIF,Male,73,No,0,Pismo Beach,93449,35.165668,-120.655842,8564,0,6,Offer E,Yes,29.41,No,Yes,Fiber Optic,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,503.6,0.0,0.0,176.46,680.0600000000001,2.0,Churned,Yes,90.0,5831.0,Attitude,Attitude of service provider,Senior Citizen
5287-QWLKY,Male,79,Yes,0,Big Pine,93513,37.245505,-118.062943,1826,1,71,No offer,Yes,44.66,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,0.0,0.0,3170.86,10718.96,1.0,Churned,Yes,66.0,5725.0,Attitude,Attitude of support person,Senior Citizen
1891-UAWWU,Female,79,Yes,0,Johannesburg,93528,35.363339,-117.637641,207,1,20,No offer,Yes,4.77,Yes,Yes,Fiber Optic,17,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.8,1951.0,0.0,0.0,95.4,2046.4,1.0,Churned,Yes,87.0,2312.0,Competitor,Competitor had better devices,Senior Citizen
3096-JRDSO,Female,73,Yes,0,Fallbrook,92028,33.362575,-117.299644,42239,5,27,Offer C,Yes,10.19,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,2867.75,0.0,0.0,275.13,3142.88,1.0,Churned,Yes,75.0,3444.0,Competitor,Competitor made better offer,Senior Citizen
2398-YPMUR,Female,77,Yes,0,Dinuba,93618,36.523619,-119.386868,24206,2,13,No offer,Yes,37.86,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,916.75,0.0,90.0,492.18,1498.93,2.0,Churned,Yes,85.0,5101.0,Other,Poor expertise of online support,Senior Citizen
1265-XTECC,Female,68,Yes,0,Madera,93638,37.004068,-119.930027,49247,5,68,No offer,Yes,1.98,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,96.55,6581.9,0.0,0.0,134.64,6716.54,1.0,Churned,Yes,86.0,5957.0,Attitude,Attitude of service provider,Senior Citizen
4871-JTKJF,Female,70,No,0,Selma,93662,36.545322,-119.642281,26213,0,1,No offer,Yes,31.13,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0.0,31.13,100.78,3.0,Churned,Yes,82.0,4741.0,Attitude,Attitude of service provider,Senior Citizen
1415-YFWLT,Female,68,No,0,Shaver Lake,93664,37.223,-119.001021,642,0,1,Offer E,Yes,30.23,No,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.3,89.3,0.0,0.0,30.23,119.53,1.0,Churned,Yes,85.0,3067.0,Competitor,Competitor had better devices,Senior Citizen
3500-RMZLT,Female,76,No,0,Fresno,93702,36.739385,-119.753649,47999,0,15,No offer,Yes,19.11,No,Yes,Fiber Optic,8,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,96.3,1426.75,0.0,150.0,286.65,1863.4,1.0,Churned,Yes,72.0,2933.0,Attitude,Attitude of support person,Senior Citizen
2642-DTVCO,Male,68,No,0,Chualar,93925,36.596271,-121.442274,1140,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30.0,109.62,886.12,3.0,Churned,Yes,74.0,5095.0,Attitude,Attitude of service provider,Senior Citizen
1363-TXLSL,Male,80,Yes,0,San Lucas,93954,36.125529,-120.864443,521,0,1,Offer E,Yes,39.1,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0.0,0.0,39.1,109.4,1.0,Churned,Yes,91.0,4962.0,Competitor,Competitor had better devices,Senior Citizen
7136-RVDTZ,Male,79,No,0,Portola Valley,94028,37.369709,-122.215844,6601,0,70,No offer,No,0.0,No,Yes,DSL,20,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45.25,3264.45,0.0,0.0,0.0,3264.45,2.0,Churned,Yes,90.0,5824.0,Attitude,Attitude of service provider,Senior Citizen
6927-WTFIV,Male,78,No,0,Redwood City,94061,37.461251,-122.235414,35737,0,20,Offer D,Yes,5.71,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,71.3,1389.2,0.0,0.0,114.2,1503.4,2.0,Churned,Yes,91.0,3684.0,Attitude,Attitude of service provider,Senior Citizen
3398-ZOUAA,Male,76,Yes,0,Redwood City,94063,37.499411,-122.196318,32368,1,21,Offer D,Yes,19.74,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,1474.75,0.0,0.0,414.54,1889.29,2.0,Churned,Yes,67.0,3853.0,Attitude,Attitude of support person,Senior Citizen
4844-JJWUY,Female,65,No,0,San Francisco,94121,37.776718,-122.495781,42476,0,1,Offer E,Yes,28.82,No,Yes,Fiber Optic,22,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0,86.0,0.0,0.0,28.82,114.82,1.0,Churned,Yes,82.0,5359.0,Competitor,Competitor made better offer,Senior Citizen
4785-QRJHC,Male,80,Yes,0,San Francisco,94132,37.722302,-122.491129,26297,1,46,No offer,No,0.0,No,Yes,DSL,15,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,59.9,2816.65,0.0,150.0,0.0,2966.65,3.0,Churned,Yes,80.0,4011.0,Competitor,Competitor offered higher download speeds,Senior Citizen
1965-AKTSX,Female,65,No,0,Byron,94514,37.83323,-121.601461,10153,0,14,Offer D,Yes,16.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,1101.85,0.0,0.0,229.04,1330.89,1.0,Churned,Yes,88.0,5203.0,Competitor,Competitor made better offer,Senior Citizen
7248-VZQLC,Female,78,No,0,Concord,94521,37.971421,-121.971504,39888,0,47,No offer,Yes,16.83,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,3969.35,0.0,0.0,791.0099999999999,4760.36,1.0,Churned,Yes,72.0,4661.0,Price,Price too high,Senior Citizen
0011-IGKFF,Male,78,Yes,0,Martinez,94553,38.014457,-122.115432,46677,1,13,Offer D,Yes,27.82,No,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.0,1237.85,0.0,0.0,361.66,1599.51,1.0,Churned,Yes,91.0,3714.0,Dissatisfaction,Product dissatisfaction,Senior Citizen
6496-SLWHQ,Male,68,No,0,Moraga,94556,37.827946,-122.107185,16510,0,3,Offer E,Yes,35.43,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.0,294.45,0.0,0.0,106.29,400.74,3.0,Churned,Yes,87.0,5960.0,Attitude,Attitude of support person,Senior Citizen
9912-GVSEQ,Female,73,Yes,0,Napa,94558,38.489789,-122.27011,63947,1,26,Offer C,Yes,9.28,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,2381.55,0.0,0.0,241.28,2622.83,2.0,Churned,Yes,86.0,2591.0,Dissatisfaction,Network reliability,Senior Citizen
5383-MMTWC,Female,75,Yes,0,Oakley,94561,37.999406,-121.686241,27607,1,8,No offer,Yes,46.05,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,613.4,0.0,0.0,368.4,981.8,3.0,Churned,Yes,91.0,4819.0,Dissatisfaction,Limited range of services,Senior Citizen
6877-LGWXO,Male,66,Yes,0,Pleasanton,94588,37.685052,-121.912061,28568,1,18,Offer D,Yes,4.98,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.55,1422.65,0.0,0.0,89.64000000000001,1512.2900000000002,3.0,Churned,Yes,84.0,3521.0,Attitude,Attitude of support person,Senior Citizen
5167-GBFRE,Male,73,No,0,Oakland,94602,37.803883,-122.208417,28900,0,4,Offer E,No,0.0,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,102.5,0.0,0.0,0.0,102.5,3.0,Churned,Yes,72.0,4694.0,Other,Poor expertise of online support,Senior Citizen
1324-NLTJE,Female,73,No,0,Emeryville,94608,37.83726,-122.287648,24589,0,15,Offer D,Yes,17.19,Yes,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.0,757.1,0.0,0.0,257.85,1014.95,1.0,Churned,Yes,94.0,3167.0,Other,Don't know,Senior Citizen
5567-WSELE,Male,70,Yes,0,Richmond,94801,37.945288,-122.383941,28450,1,3,Offer E,Yes,32.31,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,279.55,0.0,0.0,96.93,376.48,1.0,Churned,Yes,87.0,3019.0,Competitor,Competitor had better devices,Senior Citizen
6646-VRFOL,Male,74,Yes,0,Larkspur,94939,37.937082,-122.532369,6773,1,53,No offer,Yes,39.36,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5485.5,0.0,0.0,2086.08,7571.58,1.0,Churned,Yes,87.0,5860.0,Competitor,Competitor had better devices,Senior Citizen
9090-SGQXL,Male,70,Yes,0,Ben Lomond,95005,37.078873,-122.090386,6407,1,68,No offer,Yes,47.17,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,7299.65,0.0,0.0,3207.56,10507.21,3.0,Churned,Yes,79.0,6284.0,Competitor,Competitor offered more data,Senior Citizen
6595-YGXIT,Male,71,No,0,Boulder Creek,95006,37.171727,-122.142961,10520,0,25,Offer C,Yes,47.66,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.95,2291.2,0.0,0.0,1191.5,3482.7,2.0,Churned,Yes,91.0,3878.0,Competitor,Competitor made better offer,Senior Citizen
9835-ZIITK,Male,66,Yes,0,Campbell,95008,37.279689,-121.954567,44976,1,66,No offer,Yes,48.87,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,7491.75,0.0,0.0,3225.42,10717.17,1.0,Churned,Yes,74.0,4281.0,Competitor,Competitor made better offer,Senior Citizen
5649-TJHOV,Male,68,Yes,0,Davenport,95017,37.114335,-122.237162,857,1,27,Offer C,No,0.0,No,Yes,DSL,25,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,36.5,1032.0,0.0,30.0,0.0,1062.0,1.0,Churned,Yes,93.0,4564.0,Dissatisfaction,Product dissatisfaction,Senior Citizen
9253-QXKBE,Male,73,Yes,0,Morgan Hill,95037,37.161544,-121.649371,41707,1,29,No offer,Yes,6.25,Yes,Yes,Fiber Optic,21,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,2653.65,0.0,0.0,181.25,2834.9,1.0,Churned,Yes,71.0,2233.0,Competitor,Competitor had better devices,Senior Citizen
8775-LHDJH,Female,77,Yes,0,San Jose,95136,37.270938,-121.851046,36944,1,1,Offer E,Yes,13.02,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0.0,0.0,13.02,103.62,2.0,Churned,Yes,93.0,2905.0,Other,Don't know,Senior Citizen
3097-NQYSN,Male,73,Yes,0,San Jose,95139,37.218705,-121.762429,7023,3,2,No offer,Yes,4.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.85,156.35,0.0,40.0,8.38,204.73,1.0,Churned,Yes,78.0,5204.0,Competitor,Competitor had better devices,Senior Citizen
3565-UNOCC,Female,65,Yes,0,Stockton,95209,38.044523,-121.348048,30814,1,29,No offer,Yes,22.33,Yes,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,2952.85,0.0,0.0,647.5699999999999,3600.42,1.0,Churned,Yes,82.0,3179.0,Competitor,Competitor offered higher download speeds,Senior Citizen
9190-MFJLN,Male,65,No,0,Vallecito,95251,38.055562,-120.456298,460,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0.0,0.0,622.6300000000001,2400.53,1.0,Churned,Yes,68.0,2851.0,Competitor,Competitor had better devices,Senior Citizen
1095-JUDTC,Female,78,No,0,Woodbridge,95258,38.169605,-121.310964,4176,0,47,No offer,Yes,14.22,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,4504.55,0.0,0.0,668.34,5172.89,2.0,Churned,Yes,65.0,5214.0,Competitor,Competitor offered higher download speeds,Senior Citizen
5385-SUIRI,Male,69,Yes,0,Delhi,95315,37.422961,-120.765493,10159,0,52,No offer,Yes,37.6,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,0.0,0.0,1955.2,7523.55,1.0,Churned,Yes,68.0,5648.0,Competitor,Competitor offered higher download speeds,Senior Citizen
6328-ZPBGN,Female,67,No,0,Riverbank,95367,37.734971,-120.954271,16525,0,11,No offer,Yes,3.62,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,997.65,0.0,0.0,39.82,1037.47,2.0,Churned,Yes,71.0,4074.0,Price,Extra data charges,Senior Citizen
2856-NNASM,Male,74,No,0,Santa Rosa,95407,38.394091,-122.739814,30876,0,43,No offer,Yes,39.12,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,0.0,0.0,1682.16,5538.91,1.0,Churned,Yes,73.0,3802.0,Dissatisfaction,Network reliability,Senior Citizen
6769-DYBQN,Male,77,No,0,Clearlake,95422,38.965804,-122.631779,13485,0,46,No offer,Yes,36.78,No,Yes,Fiber Optic,29,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.0,3969.4,0.0,0.0,1691.88,5661.280000000001,1.0,Churned,Yes,71.0,2097.0,Attitude,Attitude of support person,Senior Citizen
2446-BEGGB,Female,79,No,0,Lakewood,90712,33.840524,-118.148403,30173,0,6,No offer,Yes,47.35,Yes,Yes,Fiber Optic,29,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.25,560.6,0.0,0.0,284.1,844.7,3.0,Churned,Yes,83.0,3330.0,Attitude,Attitude of support person,Senior Citizen
1496-GGSUK,Female,68,No,0,Fulton,95439,38.493888,-122.777141,476,0,1,No offer,No,0.0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.7,25.7,0.0,0.0,0.0,25.7,1.0,Churned,Yes,83.0,4095.0,Attitude,Attitude of service provider,Senior Citizen
3296-SILRA,Female,76,Yes,0,Lakeport,95453,39.080469,-122.955176,11180,6,1,No offer,Yes,41.16,No,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0.0,0.0,41.16,117.56,2.0,Churned,Yes,89.0,2426.0,Attitude,Attitude of support person,Senior Citizen
5180-UCIIQ,Male,80,Yes,2,Lucerne,95458,39.141934,-122.770679,3002,5,22,No offer,No,0.0,No,Yes,Cable,18,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,40.05,880.2,0.0,0.0,0.0,880.2,1.0,Churned,Yes,75.0,2061.0,Other,Moved,Senior Citizen
1977-STDKI,Female,72,No,0,The Sea Ranch,95497,38.696659,-123.436861,752,0,1,No offer,Yes,20.55,No,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.0,73.0,0.0,0.0,20.55,93.55,1.0,Churned,Yes,76.0,4116.0,Competitor,Competitor offered more data,Senior Citizen
5813-UECBU,Male,78,No,0,Bridgeville,95526,40.372532,-123.525626,695,0,33,No offer,Yes,38.53,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.85,2716.3,0.0,0.0,1271.49,3987.79,2.0,Churned,Yes,79.0,2583.0,Competitor,Competitor made better offer,Senior Citizen
4342-HENTK,Female,67,No,0,Garberville,95542,40.057784,-123.679461,2423,0,2,No offer,Yes,12.52,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,142.35,0.0,0.0,25.04,167.39,1.0,Churned,Yes,74.0,2189.0,Competitor,Competitor had better devices,Senior Citizen
1597-LHYNC,Female,74,No,0,Auburn,95602,38.99003,-121.114408,18197,0,26,No offer,Yes,47.63,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.0,2497.2,0.0,60.0,1238.38,3795.58,1.0,Churned,Yes,90.0,4232.0,Price,Price too high,Senior Citizen
8651-ENBZX,Female,68,No,0,Grizzly Flats,95636,38.636102,-120.522149,659,0,60,No offer,Yes,34.39,Yes,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106.0,6441.4,0.0,110.0,2063.4,8614.8,3.0,Churned,Yes,78.0,5507.0,Price,Long distance charges,Senior Citizen
9286-DOJGF,Female,66,Yes,0,Lotus,95651,38.815515,-120.916997,485,5,38,No offer,Yes,15.78,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0.0,0.0,599.64,3469.49,1.0,Churned,Yes,82.0,5165.0,Dissatisfaction,Product dissatisfaction,Senior Citizen
9661-MHUMO,Male,71,Yes,1,Mather,95655,38.549822,-121.266725,929,3,1,No offer,Yes,8.38,No,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.25,49.25,0.0,0.0,8.38,57.63,3.0,Churned,Yes,84.0,4478.0,Dissatisfaction,Service dissatisfaction,Senior Citizen
8884-ADFVN,Male,65,Yes,0,Roseville,95678,38.759751,-121.288545,30614,2,7,No offer,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0.0,0.0,242.62,943.47,1.0,Churned,Yes,74.0,2016.0,Other,Don't know,Senior Citizen
2720-WGKHP,Male,65,No,0,Sloughhouse,95683,38.470423,-121.114897,4731,0,2,Offer E,Yes,20.99,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,181.7,0.0,0.0,41.98,223.68,1.0,Churned,Yes,93.0,5569.0,Other,Don't know,Senior Citizen
9776-CLUJA,Female,69,Yes,0,Sacramento,95829,38.486502,-121.334051,11396,1,51,No offer,Yes,17.87,Yes,Yes,Fiber Optic,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.5,3807.35,0.0,0.0,911.37,4718.72,1.0,Churned,Yes,96.0,5748.0,Competitor,Competitor offered more data,Senior Citizen
3551-HUAZH,Male,68,No,0,Brownsville,95919,39.440687,-121.263583,1237,0,1,Offer E,Yes,11.08,Yes,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,0.0,11.08,85.48,2.0,Churned,Yes,89.0,3429.0,Price,Price too high,Senior Citizen
8634-MPHTR,Male,68,Yes,0,Forbestown,95941,39.531028,-121.24807,452,1,47,No offer,Yes,8.97,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,4871.05,0.0,0.0,421.59,5292.64,1.0,Churned,Yes,91.0,5166.0,Attitude,Attitude of support person,Senior Citizen
2474-BRUCM,Male,76,Yes,0,Redding,96002,40.527834,-122.318749,30338,1,40,No offer,Yes,2.85,Yes,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.85,4086.3,0.0,0.0,114.0,4200.3,1.0,Churned,Yes,84.0,2837.0,Other,Don't know,Senior Citizen
0616-ATFGB,Male,74,Yes,0,Shasta Lake,96019,40.692523,-122.369876,6277,1,1,Offer E,No,0.0,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,25.05,0.0,0.0,0.0,25.05,1.0,Churned,Yes,95.0,2119.0,Competitor,Competitor had better devices,Senior Citizen
7235-NXZCP,Male,79,No,0,Hornbrook,96044,41.962127,-122.527696,1026,0,2,Offer E,Yes,45.41,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.85,156.4,0.0,0.0,90.82,247.22,2.0,Churned,Yes,84.0,5378.0,Competitor,Competitor made better offer,Senior Citizen
6661-HBGWL,Female,69,No,0,Mineral,96063,40.408796,-121.579609,124,0,42,No offer,Yes,16.22,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.75,4323.45,0.0,0.0,681.24,5004.69,1.0,Churned,Yes,79.0,2984.0,Dissatisfaction,Network reliability,Senior Citizen
9317-WZPGV,Female,74,No,0,Paskenta,96074,39.884395,-122.587513,263,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0.0,10.0,79.26,248.66000000000005,3.0,Churned,Yes,77.0,4038.0,Price,Extra data charges,Senior Citizen
