Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
8450-UYIBU,Female,77,No,Yes,No,No,0,United States,California,Fresno,93703,36.768774,-119.762633,31180,Q3,No,0,35,None,No,0.0,No,Yes,Cable,26,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39.85,1434.6,0.0,0,0.0,1434.6,4,Stayed,No,60,2030,,
3836-FZSDJ,Male,69,No,Yes,Yes,No,0,United States,California,Fresno,93720,36.878709,-119.7645,45087,Q3,No,0,71,Offer A,Yes,22.19,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.85,1901.0,0.0,0,1575.49,3476.49,5,Stayed,No,53,4367,,
0187-QSXOE,Male,71,No,Yes,Yes,No,0,United States,California,Fresno,93725,36.623632,-119.741322,21010,Q3,Yes,8,7,None,Yes,41.97,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0,293.78999999999996,899.24,4,Stayed,No,36,5711,,
7733-UDMTP,Female,65,No,Yes,No,No,0,United States,California,Fresno,93726,36.793601,-119.761131,39148,Q3,No,0,57,Offer B,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,55.0,3094.05,0.0,0,0.0,3094.05,4,Stayed,No,76,4622,,
6904-JLBGY,Female,78,No,Yes,No,No,0,United States,California,Salinas,93905,36.667794,-121.601306,58548,Q3,No,0,72,Offer A,Yes,14.94,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.35,8436.25,0.0,0,1075.68,9511.93,4,Stayed,No,71,4008,,
6917-YACBP,Female,80,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,59,Offer B,Yes,25.57,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.75,5496.9,0.0,0,1508.63,7005.53,3,Stayed,No,70,5170,,
4223-WOZCM,Male,71,No,Yes,No,No,0,United States,California,Carmel,93923,36.460611,-121.852507,13121,Q3,No,0,2,Offer E,Yes,37.97,No,Yes,DSL,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,49.95,107.1,0.0,0,75.94,183.04,5,Joined,No,78,5251,,
5917-RYRMG,Male,79,No,Yes,No,No,0,United States,California,Jolon,93928,35.930782,-121.189757,254,Q3,No,0,32,None,Yes,25.89,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,587.7,0.0,0,828.48,1416.18,4,Stayed,No,78,3836,,
8224-DWCKX,Male,78,No,Yes,No,No,0,United States,California,Burlingame,94010,37.57028,-122.365778,40346,Q3,No,0,12,None,Yes,43.4,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,73.3,828.05,0.0,0,520.8,1348.85,4,Stayed,No,38,5159,,
1768-HNVGJ,Female,80,No,Yes,No,No,0,United States,California,Mountain View,94043,37.419725,-122.062947,27822,Q3,No,0,45,Offer B,Yes,18.46,Yes,Yes,Cable,3,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,70.05,3062.45,0.0,0,830.7,3893.1499999999996,3,Stayed,No,43,4223,,
4395-PZMSN,Male,67,No,Yes,No,No,0,United States,California,San Gregorio,94074,37.331762,-122.341444,291,Q3,No,0,5,Offer E,Yes,18.38,No,Yes,Fiber Optic,15,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.55,408.5,0.0,0,91.89999999999999,500.4,4,Stayed,No,48,2850,,
5446-DKWYW,Female,74,No,Yes,Yes,Yes,1,United States,California,San Francisco,94103,37.773147,-122.411287,23036,Q3,Yes,9,61,Offer B,Yes,39.31,Yes,Yes,DSL,10,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,65.2,3965.05,0.0,0,2397.9100000000003,6362.960000000001,4,Stayed,No,30,6238,,
8107-KNCIM,Male,73,No,Yes,Yes,No,0,United States,California,San Francisco,94111,37.801776,-122.402293,3337,Q3,Yes,8,14,None,Yes,45.46,Yes,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.1,1013.35,0.0,0,636.44,1649.79,4,Stayed,No,66,3771,,
5451-YHYPW,Female,75,No,Yes,Yes,No,0,United States,California,San Francisco,94129,37.797526,-122.464531,2240,Q3,Yes,2,72,Offer A,Yes,44.89,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8443.7,0.0,120,3232.08,11795.78,3,Stayed,No,50,6205,,
7629-WFGLW,Female,80,No,Yes,Yes,No,0,United States,California,Palo Alto,94301,37.444314,-122.149996,16198,Q3,Yes,10,56,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0,646.8000000000001,6096.84,3,Stayed,No,20,6335,,
8818-DOPVL,Female,65,No,Yes,No,No,0,United States,California,El Cerrito,94530,37.924838,-122.289145,23141,Q3,No,0,46,Offer B,Yes,41.17,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.45,4863.85,36.78,0,1893.8200000000002,6720.890000000001,3,Stayed,No,76,4103,,
7044-YAACC,Male,70,No,Yes,Yes,No,0,United States,California,Napa,94559,38.232389,-122.324944,26894,Q3,Yes,5,4,None,Yes,6.03,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,280.35,30.75,0,24.12,273.72,5,Stayed,No,53,4444,,
8189-XRIKE,Female,80,No,Yes,No,No,0,United States,California,Newark,94560,37.504133,-122.032347,42491,Q3,No,0,32,Offer C,Yes,31.57,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,90.95,2897.95,25.55,0,1010.24,3882.6399999999994,4,Stayed,No,52,5936,,
3740-RLMVT,Male,79,No,Yes,Yes,No,0,United States,California,Saint Helena,94574,38.581354,-122.296283,9423,Q3,Yes,7,67,Offer A,Yes,42.07,No,Yes,Cable,12,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.95,4119.4,17.19,0,2818.69,6920.9,3,Stayed,No,41,5792,,
2186-QZEYA,Female,68,No,Yes,No,No,0,United States,California,San Leandro,94579,37.687264,-122.15728,19815,Q3,No,0,29,Offer C,Yes,8.88,Yes,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,58.55,1718.95,33.1,0,257.52000000000004,1943.3700000000001,3,Stayed,No,30,2044,,
5599-HVLTW,Female,73,No,Yes,No,No,0,United States,California,Oakland,94609,37.834341,-122.26437,21097,Q3,No,0,14,None,Yes,7.34,Yes,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.35,1058.1,32.71,0,102.75999999999999,1128.1499999999999,4,Stayed,No,39,3276,,
9208-OLGAQ,Female,70,No,Yes,No,No,0,United States,California,Berkeley,94709,37.878554,-122.26609,10147,Q3,No,0,18,None,Yes,25.7,No,Yes,Fiber Optic,23,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,4.76,70,462.59999999999997,1971.49,4,Stayed,No,74,3878,,
3244-CQPHU,Female,77,No,Yes,No,No,0,United States,California,Berkeley,94710,37.872902,-122.303708,8157,Q3,No,0,72,Offer A,Yes,14.12,Yes,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.1,7746.7,44.81,0,1016.64,8718.529999999999,4,Stayed,No,57,5232,,
2674-MLXMN,Female,73,No,Yes,No,No,0,United States,California,Richmond,94801,37.945288,-122.383941,28450,Q3,No,0,71,Offer A,Yes,34.36,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99.65,6951.15,3.33,0,2439.56,9387.38,4,Stayed,No,77,4241,,
9708-HPXWZ,Male,74,No,Yes,No,No,0,United States,California,El Sobrante,94803,37.963995,-122.288296,25399,Q3,No,0,5,None,No,0.0,No,Yes,DSL,4,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.4,214.75,0.0,0,0.0,214.75,5,Stayed,No,68,2599,,
5792-JALQC,Female,78,No,Yes,No,No,0,United States,California,San Rafael,94901,37.972662,-122.491452,40239,Q3,No,0,52,Offer B,Yes,34.0,Yes,Yes,DSL,3,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.85,3103.25,19.16,0,1768.0,4852.09,3,Stayed,No,71,5085,,
2675-OTVVJ,Male,76,No,Yes,Yes,No,0,United States,California,Novato,94945,38.135897,-122.563683,16429,Q3,Yes,5,31,Offer C,Yes,46.06,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89.45,2807.65,31.58,0,1427.8600000000001,4203.93,4,Stayed,No,68,5597,,
0537-QYZZN,Male,66,No,Yes,Yes,Yes,2,United States,California,Petaluma,94952,38.237018,-122.77872,31930,Q3,Yes,6,24,Offer C,Yes,4.06,Yes,Yes,Fiber Optic,28,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.85,1857.75,0.0,0,97.44,1955.19,3,Stayed,No,36,3412,,
3340-QBBFM,Male,65,No,Yes,Yes,No,0,United States,California,Petaluma,94954,38.235021,-122.557332,35419,Q3,Yes,9,36,Offer C,Yes,47.16,No,Yes,DSL,28,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,54.1,1992.85,1.09,0,1697.7599999999998,3689.5199999999995,3,Stayed,No,48,4017,,
2277-VWCNI,Female,65,No,Yes,No,No,0,United States,California,Brookdale,95007,37.106902,-122.100006,1007,Q3,No,0,4,None,Yes,31.13,Yes,Yes,DSL,15,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,48.75,179.85,0.0,0,124.52,304.37,3,Stayed,No,25,3048,,
7576-JMYWV,Female,76,No,Yes,Yes,Yes,1,United States,California,San Martin,95046,37.084697,-121.606417,5671,Q3,Yes,7,46,Offer B,Yes,20.42,Yes,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.2,4972.1,0.0,0,939.32,5911.42,3,Stayed,No,55,4162,,
5227-JSCFE,Male,74,No,Yes,Yes,No,0,United States,California,Scotts Valley,95066,37.070177,-122.010077,14574,Q3,Yes,9,71,Offer A,No,0.0,No,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,46.35,3353.4,18.64,0,0.0,3334.76,4,Stayed,No,28,5421,,
1608-GMEWB,Male,76,No,Yes,No,No,0,United States,California,Stockton,95215,37.946282,-121.139499,23789,Q3,No,0,45,Offer B,Yes,15.65,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,0.0,0,704.25,4904.5,4,Stayed,No,58,3960,,
2665-NPTGL,Female,79,No,Yes,Yes,No,0,United States,California,Sheep Ranch,95250,38.244806,-120.417301,88,Q3,Yes,8,26,Offer C,Yes,18.66,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.1,2510.7,44.17,0,485.16,2951.6899999999996,4,Stayed,No,38,3114,,
0442-ZXKVS,Female,79,No,Yes,Yes,No,0,United States,California,Denair,95316,37.524721,-120.757977,5513,Q3,Yes,2,54,Offer B,Yes,43.71,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,115.6,6431.05,0.0,0,2360.34,8791.39,3,Stayed,No,45,4337,,
0575-CUQOV,Male,76,No,Yes,Yes,No,0,United States,California,Hilmar,95324,37.394536,-120.890747,7177,Q3,Yes,10,60,Offer B,Yes,17.05,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.95,5867.0,0.0,0,1023.0,6890.0,4,Stayed,No,29,6150,,
5329-KRDTM,Male,73,No,Yes,Yes,No,0,United States,California,Long Barn,95335,38.109125,-120.078597,683,Q3,Yes,4,72,Offer A,Yes,33.68,Yes,Yes,DSL,10,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0,2424.96,7821.21,4,Stayed,No,29,6202,,
0707-HOVVN,Female,79,No,Yes,No,No,0,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,1278,Q3,No,0,70,Offer A,Yes,47.27,Yes,Yes,Cable,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.5,5212.65,0.0,0,3308.9,8521.55,4,Stayed,No,62,6024,,
9518-XXBXE,Male,80,No,Yes,Yes,No,0,United States,California,Patterson,95363,37.410236,-121.320337,15536,Q3,Yes,7,10,None,Yes,25.13,No,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,0.0,0,251.29999999999998,971.75,4,Stayed,No,41,4254,,
0423-UDIJQ,Male,74,No,Yes,No,No,0,United States,California,Snelling,95369,37.521708,-120.426843,1158,Q3,No,0,9,None,Yes,7.11,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,49.2,447.9,0.0,0,63.99,511.89,4,Stayed,No,22,2145,,
9029-FEGVJ,Female,68,No,Yes,Yes,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,Yes,2,32,Offer C,Yes,2.17,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,79.3,2570.0,0.0,0,69.44,2639.44,3,Stayed,No,27,5242,,
8999-XXGNS,Female,70,No,Yes,Yes,No,0,United States,California,Healdsburg,95448,38.618347,-122.908422,17979,Q3,Yes,7,72,Offer A,Yes,18.15,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.75,7629.85,0.0,80,1306.8,9016.65,5,Stayed,No,53,5832,,
0471-ARVMX,Female,70,No,Yes,Yes,No,0,United States,California,Kelseyville,95451,38.93496,-122.792243,9902,Q3,Yes,8,62,Offer B,Yes,22.74,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,0.0,0,1409.8799999999999,7722.78,3,Stayed,No,68,5061,,
7524-VRLPL,Male,71,No,Yes,No,No,0,United States,California,Manchester,95459,38.966713,-123.586412,586,Q3,No,0,69,Offer A,Yes,13.36,Yes,Yes,Cable,10,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.1,5031.0,0.0,0,921.8399999999999,5952.84,3,Stayed,No,34,4204,,
4884-TVUQF,Female,80,No,Yes,No,No,0,United States,California,Occidental,95465,38.415003,-122.998726,1880,Q3,No,0,57,Offer B,Yes,36.89,Yes,Yes,Fiber Optic,17,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.3,5779.6,0.0,0,2102.73,7882.33,4,Stayed,No,48,4421,,
8065-BVEPF,Male,80,No,Yes,No,No,0,United States,California,Yorkville,95494,38.888351,-123.239647,335,Q3,No,0,65,Offer B,Yes,18.23,No,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.1,6496.15,0.0,0,1184.95,7681.099999999999,4,Stayed,No,52,4574,,
6350-XFYGW,Male,80,No,Yes,No,No,0,United States,California,Ferndale,95536,40.4785,-124.301372,2965,Q3,No,0,4,None,Yes,19.0,No,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.75,422.4,0.0,0,76.0,498.4,4,Stayed,No,44,2757,,
8755-IWJHN,Male,73,No,Yes,Yes,No,0,United States,California,Honeydew,95545,40.342928,-124.063329,82,Q3,Yes,5,69,None,Yes,49.91,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382.0,0.0,0,3443.79,9825.79,3,Stayed,No,21,6132,,
4480-QQRHC,Female,72,No,Yes,No,No,0,United States,California,Hydesville,95547,40.557314,-124.081662,1201,Q3,No,0,8,None,Yes,2.18,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,600.15,0.0,0,17.44,617.59,3,Stayed,No,79,4899,,
0929-PECLO,Female,74,No,Yes,No,No,0,United States,California,Klamath,95548,41.572813,-124.035011,1215,Q3,No,0,63,Offer B,Yes,41.8,Yes,Yes,Fiber Optic,16,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,0.0,0,2633.3999999999996,8172.2,4,Stayed,No,38,4438,,
9470-YFUYI,Male,69,No,Yes,Yes,No,0,United States,California,Redway,95560,40.142256,-123.852927,1851,Q3,Yes,10,71,None,Yes,11.35,No,Yes,DSL,24,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,71.0,5012.1,0.0,0,805.85,5817.950000000001,3,Stayed,No,55,5247,,
7402-EYFXX,Male,65,No,Yes,No,No,0,United States,California,Salyer,95563,40.89866,-123.539754,660,Q3,No,0,26,Offer C,Yes,25.04,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.6,2404.1,0.0,0,651.04,3055.14,5,Stayed,No,54,4030,,
1986-PHGZF,Male,73,No,Yes,No,No,0,United States,California,Greenwood,95635,38.921333,-120.897718,1140,Q3,No,0,18,Offer D,Yes,47.34,Yes,Yes,DSL,7,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,58.4,964.9,0.0,0,852.1200000000001,1817.02,4,Stayed,No,54,2812,,
8024-XNAFQ,Female,66,No,Yes,No,No,0,United States,California,Isleton,95641,38.154823,-121.601358,2010,Q3,No,0,72,None,Yes,31.31,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,0.0,0,2254.3199999999997,10003.07,4,Stayed,No,56,5294,,
2988-GBIVW,Female,68,No,Yes,Yes,No,0,United States,California,Knights Landing,95645,38.875508,-121.765866,1793,Q3,Yes,10,70,None,Yes,38.5,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.85,6470.1,0.0,0,2695.0,9165.1,4,Stayed,No,64,5129,,
5956-YHHRX,Male,75,No,Yes,No,No,0,United States,California,Pilot Hill,95664,38.803731,-121.043799,1173,Q3,No,0,21,Offer D,Yes,24.91,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.35,2271.85,0.0,130,523.11,2924.96,5,Stayed,No,22,4934,,
6008-NAIXK,Male,72,No,Yes,No,No,0,United States,California,Pine Grove,95665,38.400264,-120.641274,4354,Q3,No,0,54,None,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,55.45,2966.95,0.0,0,0.0,2966.95,3,Stayed,No,58,4521,,
4007-NHVHI,Female,69,No,Yes,No,No,0,United States,California,Rio Linda,95673,38.688764,-121.457596,14010,Q3,No,0,56,None,Yes,46.67,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,5219.65,0.0,0,2613.52,7833.17,3,Stayed,No,57,5679,,
8979-CAMGB,Male,67,No,Yes,No,No,0,United States,California,Vacaville,95687,38.333133,-121.920151,63157,Q3,No,0,64,None,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,0.0,0,644.48,7332.58,5,Stayed,No,47,6100,,
7813-ZGGAW,Male,68,No,Yes,No,No,0,United States,California,Applegate,95703,38.983388,-120.988814,1526,Q3,No,0,31,Offer C,Yes,15.35,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0.0,0,475.84999999999997,3353.7999999999997,5,Stayed,No,40,3364,,
6583-KQJLK,Female,66,No,Yes,Yes,No,0,United States,California,Twin Bridges,95735,38.805481,-120.13287,25,Q3,Yes,5,15,Offer D,Yes,37.84,No,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,0.0,0,567.6,1852.65,3,Stayed,No,70,5868,,
6139-ZZRBQ,Male,79,No,Yes,No,No,0,United States,California,Granite Bay,95746,38.749466,-121.184196,20675,Q3,No,0,64,None,Yes,4.99,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0.0,0,319.36,1517.4099999999999,4,Stayed,No,44,4309,,
7594-LZNWR,Male,67,No,Yes,No,No,0,United States,California,Sacramento,95826,38.542532,-121.378826,38818,Q3,No,0,34,Offer C,Yes,13.56,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,69.15,2275.1,0.0,0,461.04,2736.14,3,Stayed,No,63,4478,,
3996-ZNWYK,Male,77,No,Yes,Yes,Yes,1,United States,California,Sacramento,95832,38.445939,-121.496855,9063,Q3,Yes,5,71,None,Yes,32.12,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1388.45,0.0,0,2280.52,3668.9700000000003,4,Stayed,No,69,5819,,
8760-ZRHKE,Female,80,No,Yes,Yes,Yes,1,United States,California,Berry Creek,95916,39.657228,-121.37778,1279,Q3,Yes,7,71,None,Yes,48.59,Yes,Yes,DSL,15,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,0.0,0,3449.8900000000003,8432.39,4,Stayed,No,65,5546,,
5216-WASFJ,Female,68,No,Yes,Yes,No,0,United States,California,Challenge,95925,39.461768,-121.195825,262,Q3,Yes,4,31,Offer C,Yes,5.3,Yes,Yes,Fiber Optic,3,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.85,2633.4,0.0,0,164.29999999999998,2797.7000000000003,3,Stayed,No,30,5603,,
4948-WBBKL,Female,80,No,Yes,No,No,0,United States,California,Dunnigan,95937,38.931425,-121.946081,19,Q3,No,0,36,Offer C,Yes,41.57,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.9,2659.45,0.0,0,1496.52,4155.969999999999,3,Stayed,No,23,5041,,
8348-JLBUG,Male,77,No,Yes,Yes,No,0,United States,California,North San Juan,95960,39.423046,-120.984472,565,Q3,Yes,5,64,None,Yes,14.87,No,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,80.3,5017.7,0.0,0,951.68,5969.38,3,Stayed,No,34,4270,,
3339-EAQNV,Male,75,No,Yes,Yes,No,0,United States,California,Palermo,95968,39.435756,-121.552071,1254,Q3,Yes,7,72,None,Yes,11.23,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.25,7133.1,0.0,0,808.5600000000001,7941.660000000001,5,Stayed,No,69,6156,,
5730-RIITO,Female,73,No,Yes,No,No,0,United States,California,Willows,95988,39.493991,-122.286363,8812,Q3,No,0,43,None,No,0.0,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,33.45,1500.25,0.0,40,0.0,1540.25,3,Stayed,No,79,4757,,
7515-LODFU,Male,67,No,Yes,No,No,0,United States,California,Burney,96013,40.946785,-121.719489,4552,Q3,No,0,69,None,Yes,20.62,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,1356.3,0.0,0,1422.78,2779.08,3,Stayed,No,21,4042,,
8041-TMEID,Male,73,No,Yes,Yes,No,0,United States,California,Corning,96021,39.913777,-122.289984,13840,Q3,Yes,1,63,None,Yes,37.12,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,0.0,0,2338.56,9330.46,4,Stayed,No,49,6453,,
6941-KXRRV,Female,65,No,Yes,Yes,No,0,United States,California,Dorris,96023,41.949216,-122.050062,1162,Q3,Yes,10,48,None,Yes,34.43,No,Yes,DSL,2,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0.0,0,1652.6399999999999,4442.34,3,Stayed,No,49,4815,,
4501-UYKBC,Female,65,No,Yes,No,No,0,United States,California,Igo,96047,40.524535,-122.647172,911,Q3,No,0,46,None,Yes,16.04,Yes,Yes,DSL,26,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,3255.35,0.0,0,737.8399999999999,3993.1899999999996,3,Stayed,No,30,3856,,
5304-EFJLP,Male,72,No,Yes,Yes,No,0,United States,California,Los Molinos,96055,40.059385,-122.091481,3756,Q3,Yes,4,72,None,Yes,16.92,Yes,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,111.65,8022.85,0.0,110,1218.2400000000002,9351.09,4,Stayed,No,36,4406,,
8875-AKBYH,Male,78,No,Yes,No,No,0,United States,California,Mineral,96063,40.408796,-121.579609,124,Q3,No,0,20,Offer D,Yes,25.51,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,84.35,1745.2,0.0,10,510.20000000000005,2265.4,4,Stayed,No,70,4915,,
0533-UCAAU,Male,72,No,Yes,Yes,No,0,United States,California,Montgomery Creek,96065,40.877552,-121.885884,431,Q3,Yes,2,57,None,Yes,48.16,Yes,Yes,DSL,10,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,71.1,4140.1,0.0,0,2745.12,6885.22,5,Stayed,No,40,5462,,
1394-SUIUH,Female,70,No,Yes,Yes,No,0,United States,California,Mount Shasta,96067,41.33832,-122.290756,7309,Q3,Yes,4,44,None,Yes,44.44,No,Yes,Fiber Optic,6,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,0.0,0,1955.36,5625.86,4,Stayed,No,45,2672,,
